x,y
447540,126315
453534,169933
366109,320283
389097,190805
267327,13196
251330,320291
163864,146107
119260,467933
201292,250969
22653,282601
99051,203019
271285,380052
105774,238170
384012,332159
406367,123512
466996,387846
117688,307184
8254,4110
189572,227336
439208,159467
385603,271190
431476,245195
213993,352540
348595,176483
59237,12033
32544,287763
152478,268046
305994,208920
349657,197121
206409,291407
182104,133009
96978,198497
387933,228128
350949,456879
416013,234390
476228,374395
496815,57503
291390,412272
126035,129859
118057,351888
28591,46717
40461,191384
62149,339003
299773,105617
137793,449426
367329,395894
432669,235898
69487,489021
470023,458253
287353,146916
444827,106264
152351,41466
210698,235451
262853,131751
46044,36195
241887,248024
483825,226401
200,297963
23555,224039
477747,265779
457063,174206
409272,375753
369267,279271
276368,66767
325881,90156
57660,35394
359057,265314
462207,150363
322453,371678
200781,347714
373702,26193
230075,244593
294989,233633
191477,90112
333851,151333
313966,442097
195281,71964
179442,41050
233884,49707
405016,65835
57432,357297
72339,202171
195061,229577
498632,7476
89751,331228
97113,112407
4567,330912
121376,395885
229831,32049
226423,316203
233619,56777
439540,378593
422723,466239
450291,218143
187645,75002
305003,71076
109287,313617
190178,127845
118858,345504
464956,428695
372498,497672
363599,210969
45265,407716
122770,29312
203204,302148
305716,307616
140686,373640
129128,406516
472768,303131
496222,387243
10330,154217
237709,319375
331,104638
257133,1459
391251,393596
120225,317592
73450,311064
154225,472764
351034,423986
68245,472000
197351,290416
73710,307028
27279,278614
173039,394657
96173,388611
319224,263026
25847,70443
381603,79776
498983,71884
393079,34073
288694,37680
350106,197836
490660,365535
109380,347604
176469,196349
455086,163615
143957,395367
321321,108057
205596,423493
196875,263162
12557,105453
206757,43752
77240,48244
416752,225354
319,63249
317349,248939
476438,196144
350603,467463
19812,390128
303179,5045
41062,392666
364896,446321
411666,330462
320619,91493
191288,221356
334083,384467
100933,269835
193288,201538
374817,246649
283224,434882
141209,158432
356763,391997
75799,224113
192185,58333
186637,289280
112524,378452
479024,58716
76592,257323
271713,89353
359990,138283
40775,52956
9560,80450
356632,65682
419495,310322
426519,94925
453312,118940
68246,485869
328925,106404
347229,33927
160231,448257
45571,484772
76745,215779
3897,358584
416960,14881
18086,373532
107247,455455
217421,494923
412655,441272
36331,20566
476868,414990
243292,147557
475754,361355
280189,471083
336942,407250
132908,428452
492249,29255
6603,382734
440615,297144
104612,335969
434006,423271
467686,305963
42490,197045
480590,876
228397,256812
102177,124748
404708,134409
192117,216596
1085,232260
286704,241936
308595,436669
186216,36222
260596,279429
332137,191187
8074,51558
292821,127563
226102,324048
196773,156170
284315,63361
303566,169748
443638,318832
386719,491782
48619,93047
74983,186735
497210,83770
341619,334478
446929,322904
424245,361289
315483,340013
274624,280871
293782,160577
263440,344523
44866,146129
157414,384013
404021,277016
183537,368918
411436,286681
409768,113208
277052,151916
437268,476937
125991,102819
345323,251930
7049,65047
67191,385848
193618,445108
269749,331197
387278,430301
122808,36820
201024,336766
464814,178568
214925,324717
225723,444551
55765,456443
30529,252920
92060,484444
3969,86678
179238,477425
468827,160744
369890,341870
168082,418399
283357,93069
221323,232075
213079,379215
164659,498650
129523,391338
97344,217582
615,190291
423344,433914
350804,44553
300718,272089
228911,435324
394387,99435
126654,287416
446984,439788
23934,411730
29386,396563
275617,234093
5255,107332
421621,12617
295460,418354
306687,298634
300161,3797
251015,484288
211732,119619
358797,423928
440370,257295
68153,256990
497356,460091
337648,459533
429846,30138
360259,436565
477251,484487
469409,150408
434412,126715
159788,263841
409455,303983
277577,199409
385172,36303
402801,352231
332747,347479
26149,341852
325329,46509
36542,129080
10482,340410
447810,28740
183048,458118
342834,413325
71681,108559
395841,352657
426207,439494
152160,105706
478488,204326
117140,411380
201886,313490
358696,312157
440633,6409
217950,139432
319440,394761
304065,490109
319783,360189
252087,365809
313635,191652
344978,13133
174344,205952
149573,103486
229187,380279
400212,492280
156931,270986
436164,69383
4610,334544
240049,50676
452770,255598
265471,403761
216531,299285
486184,135777
396177,200248
308019,292871
197738,300680
188102,429769
386908,140398
234962,55424
335997,394564
404813,258303
388820,50512
271965,409950
55941,416190
369232,468450
207275,109945
448297,72586
125213,300838
191221,293017
499667,250973
114747,132539
146273,320069
84977,381173
477826,52811
439787,483278
373584,105663
359503,463380
275376,166635
220100,294956
110251,442576
370857,167834
267382,125599
374978,184264
299955,428144
40268,362551
112944,54595
436658,128640
174381,400241
318008,407686
48828,42669
321781,65402
261537,183133
481533,259241
297561,265263
238236,124966
486294,77562
215391,337104
212552,362002
331021,269535
496728,216615
499539,6385
486478,283003
235516,333227
459826,242046
469183,290606
222575,284232
255442,373944
249556,303538
280989,5556
315380,202417
240105,40703
281453,148528
119960,27800
445541,156617
74446,117507
307633,304799
168876,165433
445712,91067
279933,381552
421491,352065
156106,496419
102720,408111
460840,332222
386572,445394
336849,72328
471269,158436
8784,301644
446162,254214
104118,230534
437138,28981
16937,199815
471041,121452
464476,176805
358809,440087
248858,184258
101301,484047
48636,94168
271473,334038
239866,430110
238189,309169
256414,390841
337520,478781
154772,34497
81737,495023
304701,425678
117681,413804
401603,223712
111661,133986
225063,468392
382863,247681
110518,458487
51771,368058
277146,84032
461479,401682
63661,308460
35772,473346
494504,93083
467802,277583
138681,289618
229207,247489
429299,448869
157192,121506
317279,121313
119640,236597
179569,369462
305237,122288
60789,339712
494282,272951
39624,477042
396007,485366
481955,248702
171965,224603
241554,399714
160005,447662
158852,336498
103552,208366
115962,315037
408633,447914
340258,20607
279719,118008
403677,335044
130671,375029
491740,218036
195558,258426
296618,57055
221683,210615
334531,433349
480691,205807
465826,276386
237654,400591
168983,218133
482471,64652
169912,242796
125322,174936
365390,168974
104829,416065
23408,466180
459744,83494
313934,122501
320529,276759
50564,459292
60497,481640
186478,111704
27106,90961
295578,93328
428178,131461
342456,224337
187729,253357
484463,398981
472285,154977
48265,387522
17855,139362
22031,362220
400526,416535
96335,411624
166930,496833
180249,45598
350563,283613
310857,85513
51216,176086
39007,184095
243387,62757
470443,444056
393985,396262
110019,98269
328120,302680
149335,412526
74321,490192
294011,268975
271580,141786
125379,44656
425323,396078
392366,367320
11823,492107
149881,83469
19550,497043
256724,5699
120342,278338
486578,351103
242780,438891
170810,239302
266333,154065
227482,300390
65942,68992
187835,26209
83438,312454
363407,479186
239104,140113
309959,88446
194839,473669
372545,439320
248755,330586
275775,403568
351848,373008
343667,419833
349413,284592
396982,424821
359890,300289
399064,236064
344978,300228
377617,441814
33448,489644
211798,329346
257238,246653
63496,29060
223713,497344
90662,77053
120880,189664
354306,255866
408147,372068
82353,257883
320641,280009
373628,56671
247001,454203
479092,404974
300522,288849
272642,334498
393550,421954
189820,101299
68721,4423
51540,38238
7632,133551
475115,44977
83164,251001
156962,206293
64605,201041
137361,383321
25011,195658
85040,180215
471064,407892
442610,170309
137346,365467
157586,470458
444132,113436
450886,172986
97076,176324
236752,19968
342759,431206
14164,127944
412472,309625
93507,47318
338824,78220
417461,338982
63328,378023
94134,483505
32786,24895
78903,477336
388445,241973
370661,364784
219054,283405
279927,302091
343876,392198
95136,402975
133708,484090
384549,24821
476811,100275
337353,355408
266458,251720
139363,49335
220683,92979
468049,267873
232810,172465
269670,464956
50271,143317
326910,313338
427568,312745
248307,476377
190404,22082
84264,149101
407234,357214
268418,234925
294199,194813
125559,391158
470102,430425
353566,79936
20505,491684
453382,236795
291942,221213
25443,304293
196942,131470
14019,256651
7535,114757
29726,259545
384824,26476
264748,156544
294572,418791
283056,411587
376032,184746
434962,6142
197695,75796
354955,8596
211118,186028
315833,337940
278217,468439
145970,211814
455499,405555
218806,37815
486349,410740
291901,414047
234662,368856
489743,381515
404112,401384
19954,424684
96747,21517
325310,445468
376027,18381
121837,280904
452429,93729
396782,145502
131703,112500
57080,320308
156380,310522
406108,394290
456815,430122
216531,133886
1135,470618
133238,223938
48241,97589
98573,472060
266204,141916
158527,140706
395373,304374
254184,128399
353370,229461
448744,41007
176020,101799
451384,158979
246821,338325
262936,343697
278969,31676
225860,423563
286234,97445
66245,131578
360531,72323
231331,285447
113910,234889
468632,463941
392888,481349
407616,52863
323930,347389
138701,418042
227587,165637
458295,327878
412169,174137
362320,238118
27663,281981
124949,185114
383272,402575
8256,33605
316154,58694
434106,434336
155837,228073
289551,357722
5506,466862
242938,275146
114417,78797
264895,38291
60778,105217
68823,43090
9197,62107
25126,392263
100694,20386
163112,434942
456672,319723
159306,443545
126282,17648
280662,289756
391318,481136
68166,393428
448622,454340
355065,282820
332834,339353
174211,9614
36204,299215
269566,294491
494741,356397
285215,232967
474576,119582
429316,245100
234275,194668
321769,375305
84775,119575
188121,487886
349829,264242
51617,450823
400768,450907
168449,407779
35025,215125
23836,464479
150317,18564
398767,243444
493380,71652
52574,55258
317090,494310
84970,183543
61592,184743
171935,477641
158037,118607
230025,102635
16909,296163
259846,97095
148668,238024
410007,388184
276580,249045
30928,229627
133681,357683
466287,347538
147870,249556
379785,332468
100305,289324
77856,158709
386817,462385
488624,30765
157976,83467
143945,285351
93619,165623
383319,54376
234502,45822
15837,91194
417372,75309
181025,261493
101372,23985
22688,257961
59560,497776
24578,51145
103071,86567
78984,181303
156834,137532
211458,465161
109076,439263
235869,162549
184186,279586
413178,112031
200034,68497
66393,56507
191647,454224
440820,187328
104882,358289
328712,394860
240485,90286
370446,247182
463058,69576
465993,30420
193056,484093
358039,471473
198573,496640
446442,184426
186375,211128
33041,398494
365652,258806
171791,331504
63441,253108
396973,366802
350615,468231
57515,213584
426522,223713
404977,403222
52844,59942
13124,287806
363775,434312
221749,485434
388039,112001
461139,198682
224509,41548
259584,212347
288032,12673
483681,159917
494709,311275
382927,255518
270832,256104
362699,279720
467627,204252
458127,145396
454611,27346
62335,358218
334466,360849
428446,296567
140774,80374
335132,491481
317921,183828
24653,180233
154602,485732
477397,298565
286224,152971
64480,256313
228479,157799
446414,18665
242651,437781
383755,317694
242537,488002
48157,406987
114605,94059
388246,113691
408718,479476
292906,86426
428534,102210
260858,424956
340278,414454
475118,318445
461990,100742
496994,258005
221641,465497
493239,175879
389615,252414
246378,224840
282036,294921
340162,54743
51621,243340
57155,74333
6243,246415
411743,494321
407393,13131
92236,174888
80872,85544
53777,468472
259129,416625
141370,390856
492946,188497
104139,98838
224074,40620
222256,432676
32918,29148
20947,267327
317582,253671
12007,456206
423338,287353
29026,122836
287621,96739
462983,269089
79844,195472
383297,88987
46832,82144
384363,158789
334814,301571
145260,17097
423888,299187
87457,89895
205877,86606
47123,323002
179499,298927
367975,87331
58373,287112
147860,365877
312807,107999
403951,218204
346190,407330
227554,38858
399821,318695
435899,66304
201554,80516
482336,389333
434790,406983
469313,405382
406548,365908
231366,7546
344129,361338
123847,105393
161337,84432
370298,123944
106155,449329
171815,30252
14730,412272
277560,188697
117236,115930
279788,7693
66352,325223
260747,134029
126000,316924
119443,97844
296406,266241
74768,419348
86387,115002
268107,399370
409226,100004
394297,69603
313428,240941
140468,173956
250364,41136
114664,394971
428746,525
99555,85536
36061,186305
456719,296327
117585,34790
499228,452004
45025,253513
67414,35099
386854,175428
181974,367716
191901,75448
218133,425688
484774,336361
483322,339674
281897,380630
104084,40228
31603,476467
77796,355021
194526,444645
88658,360148
439630,463193
354144,494252
479032,187521
339259,320068
467357,424204
32173,358802
382932,168833
130576,423227
44806,221176
75133,190689
454419,54165
238595,201386
429394,9506
236051,334025
367221,181927
117847,365675
297739,65097
67843,144032
391614,184668
50307,867
221181,314150
378900,444264
435381,377490
55696,255746
207224,36846
266497,108334
394911,441857
141462,155199
85387,248524
262675,20774
385511,100316
476578,57630
235754,343433
86856,17394
16025,388879
392723,177132
74057,282310
175407,423674
380802,480896
183416,245983
321087,373278
328809,280307
229105,65167
388723,142616
295812,340135
168649,193626
370329,216760
432824,51490
