views	likes
74279	0
65	22
92116	107
3665	119
297222	6851
56850	1857
4065	946
99008	4968
1865566	154482
138548	5713
292582	10543
851349	15325
59925	1804
361813	4066
3600523	150399
126588	4985
265821	2458
883399	24736
50692	3785
540233	38672
37121	1482
12646	650
37851	172
174673	278
3541893	155303
4212	220
7662927	432895
39980116	1420088
4749671	116435
822076	11687
17613868	373735
4262630	284464
355528	23445
54105	579
1072739	46576
2510657	166686
778600	57285
1644037	42309
2733897	116224
728277	13051
4078502	280132
3105570	109375
974186	47364
750581	7786
2115619	38290
71320	146
13517404	218253
596482	45517
1247694	21568
132650	1483
683558	3448
8020245	277004
142585	1019
808784	8544
335869	10757
1066845	30342
297015	9507
1164269	7221
197247	5356
2624282	227801
108376	534
393885	13619
841160	24386
81203	2987
838728	32812
559143	15023
1520473	35201
333728	25413
636562	3149
169684	1680
132503	7086
1623483	23931
102552	3557
144052	2217
677098	18993
1045582	1285
37921	90
346236	6588
2555738	84420
545664	3719
219564	6493
47437	251
204	77
58970	156
438137	7557
125728	3793
328792	5329
139752	337
106360	945
8805	118
116860	60
86673	943
5489650	44488
141885	5595
241473	1363
816804	75106
3408	14
861630	25001
300933	1907
564621	24248
5131964	41357
66685	433
376771	12053
348498	0
499810	15432
36300	2035
738691	32245
1036779	19717
740018	43008
234925	2178
778424	14125
40514	663
267684	27111
135800	790
6187	302
529590	14448
217716	8737
317382	2997
335726	2203
170327	0
193052	6358
401667	7350
522572	62821
195111	3177
1225851	4180
304727	5388
474521	21134
404328	55823
5936769	170519
333107	10386
12132493	233294
5449	102
1545912	16970
15027	135
354067	8774
226892	9244
240821	3261
42261	450
268385	2446
364088	5633
3076	4
145866	2274
940301	22684
4107	924
326452	13417
684533	4321
121113	1482
178038	8339
627926	15116
179198	8468
63349	7417
3574	461
11649	504
511072	2126
1596261	22950
46778	764
329925	5297
396530	10146
22438	1152
39423	3384
283950	1524
771	251
517551	12312
309364	11434
191720	2003
58884	2362
57831	1613
508604	4908
150079	1757
149235	166
27630	1029
25436	88
90975	2772
143464	941
1078754	87148
246847	2081
315632	28335
979134	16128
109570	1802
50921	2888
44513	253
498175	10355
409653	2105
222971	21173
786869	11124
1518	283
184769	5503
4864	482
610907	10813
105164	5122
120235	5103
166219	9165
166929	3412
619292	6469
67173	87
280027	8272
185425	3658
791415	5151
662985	13779
70640	7179
425618	15411
363088	26698
45420	346
143534	6631
151506	9158
198215	33
350104	32310
113989	3988
19129	987
4507	325
927631	57245
771042	16811
151615	6559
430408	6753
427348	45188
14851	555
1644984	75442
48584	938
79323	5829
15541	67
5312	121
433806	22064
27856	2451
2255705	14812
820790	1157
2825	181
11165589	549920
642575	10074
1053434	36919
1486007	18673
42862117	1465001
1767973	136449
764232	26024
813532	56731
5508851	126278
300557	3319
1194472	16024
1022990	55623
817785	29822
20616664	420038
576185	23672
403806	6590
520224	29918
1595411	104578
228665	2265
750825	17322
838331	70175
637992	17295
4697844	301355
523707	46512
623413	33695
140780	4171
1370940	54129
110168	591
191760	12998
4214974	49409
588441	18708
813911	22405
292015	6361
571878	32794
200366	2800
2253063	48501
557639	9433
4293828	202649
703471	36758
325270	2793
399888	7665
821362	10848
133604	1804
283987	18259
2685137	174416
19071061	263102
9310195	69549
997952	9581
79126	811
386560	12606
369431	12024
119814	3082
124809	225
579677	3351
83184	1936
168970	1472
2863620	119564
260034	6567
36126	0
64146	290
248034	16186
3342073	114743
4290141	287278
198876	12211
88126	691
265189	1359
711532	13900
32357	297
427956	7562
141560	9436
239348	3213
507685	21656
135936	14730
80700	42
2272944	40231
54403	471
581532	4585
261520	23911
2462	146
209383	3336
852640	20109
553387	24875
1342025	39664
232020	4958
98374	7858
339678	13975
152859	2063
330470	9192
189377	4959
127583	3813
1338	70
100699	4247
462386	2759
166613	4796
9515478	300032
756650	13042
129522	1095
82878	740
2021992	220589
299456	16827
361215	3361
130291	10559
911886	9210
598268	44326
1178165	31762
1382637	15443
62834	2866
87348	4720
1520757	71100
266892	24530
321284	4906
144186	7576
73229	1024
94367	5862
6953	40
216275	948
4739	1137
1041555	9179
121652	2890
238530	6965
156646	14799
655974	47429
128508	10028
147054	1539
24588	1515
323909	2427
1308851	22340
1540399	60113
59976	133
109580	7760
49434	2656
130578	4432
216391	22845
202448	2432
177666	4419
137213	648
311074	26344
62809	5342
301982	8682
57801	691
235668	20841
445553	2842
216979	1463
274231	11034
1372224	8294
2750	50
1697106	166768
2782115	234929
245363	8032
221948	7656
152588	7639
77808	108
103248	283
102520	1585
103149	6447
887391	33913
56201	2368
22790	117
2591	46
213137	6872
330478	5520
60225	3697
50949	3975
335739	12389
3277	176
347561	15508
1058120	93314
432622	14446
1340220	175239
467728	16955
519847	30370
1843112	27203
61941	301
48482	2907
946592	45703
799116	3739
4048	84
112589	1175
20528	2227
1026664	101018
183247	3499
44600	1273
204627	7523
142289	2759
54931	1191
1589405	7483
484316	36220
191557	4070
10026	413
500906	29924
124266	1436
2831297	90647
108323	527
301261	9998
226298	3189
382662	5072
168989	11886
3249	50
203519	2923
14040968	627664
2021267	66102
945936	14026
2997090	189470
1679005	85244
1698838	20795
1166993	34709
1308615	23088
722745	16687
6037731	132975
893095	48194
436535	4489
1421259	69319
1491281	18365
783082	13069
963679	33470
456798	7165
460789	14419
1016683	7797
936493	33373
427604	30450
3086728	30209
958130	31958
45064699	1494997
2428883	123059
963703	27942
830204	24278
213831	12083
188201	675
42745	216
2035027	130919
941460	45116
291651	4206
1283744	93223
855406	21173
569774	31435
296590	17827
29343	273
823111	48432
22678048	453424
347269	11136
236863	5477
841688	64953
922932	24406
1690964	57873
1069205	15264
854494	18848
646811	19358
137	9
5182273	56250
233690	3377
832619	44844
141997	2474
1086512	27373
60814	1322
92184	1142
115389	1050
469484	9519
96060	1025
202252	774
166619	4679
651759	35658
133638	7903
661975	46238
351908	14504
466256	4042
4902635	217307
973214	36381
2430543	50046
82037	7196
794712	39548
42959	2119
270120	1710
23088629	288354
344843	2234
612279	10326
105903	429
518645	8873
597425	17570
1142914	8307
112102	5375
382215	21563
11551	746
461184	20362
161732	1921
12396009	87883
167064	6304
2778545	178296
324983	24480
844168	52997
587915	6800
122243	12348
643300	6781
9705	277
7700	510
82978	837
152216	253
18846	105
88800	416
40211	0
1178754	14592
841815	3912
273063	8652
179695	11266
122575	5508
247095	9524
351205	12559
43625	457
2933678	121523
114628	10143
653511	25611
385616	2794
167589	7340
1971168	22596
16546	345
118111	2513
758981	13992
11696	64
64402	0
167686	9464
24565	53
67479	106
27656	870
798532	32002
713525	5467
374212	29424
3941	184
3536383	119040
616675	39368
39784	907
418120	6231
4389912	290383
89400	203
99525	380
394	6
241924	5595
80746	299
149098	1041
248512	13977
61926	2385
469667	1896
19138	924
1969753	57332
167429	2420
142792	65
102091	2282
461288	4673
236095	12387
718219	5471
73175	9220
7082866	52388
92601	757
845252	53750
106879	742
203984	20083
378079	6602
19437	1052
172183	1890
939113	21569
221118	2206
31186	1140
136925	6121
5021	237
58456	852
340	246
148283	14453
10740130	316722
127251	9630
161597	8670
1336833	34428
47002	436
2383841	41788
204928	5170
372785	2297
1384908	52556
300292	2511
694113	3365
226249	5795
401568	9031
32058	1282
2701003	255316
438566	21236
598	13
1861777	80498
339008	29899
482557	9497
1769228	17799
215438	4090
2761	68
1906401	67518
283927	3019
94780	3666
17929	732
809699	0
145228	3028
93231	1219
430935	10845
1070469	2732
10454654	300712
380562	1356
16683347	685513
1048201	12967
1685468	21637
1393971	28302
323080	4285
2469706	78377
1344130	14547
1241243	13932
1158470	27318
1035004	15079
1014829	44760
929557	71749
3661750	215109
812137	21705
3109832	21616
824396	45119
547751	15158
2030100	90099
90096	212
201241	2673
806520	44145
244512	2393
435392	11984
328533	6967
1567713	67836
1800833	21773
2377078	13277
123728	1052
248981	1041
328717	2366
349096	17524
339708	13873
263207	4690
341017	9622
678551	19807
1482719	71558
1539634	34633
292016	3005
489432	4946
6379759	137035
503181	19326
93354	992
78290	296
109867	3304
118159	1196
4159821	34584
380808	11367
78721	43
1012470	34540
54471	2117
946776	69549
1226985	35641
305786	17615
7062	123
340055	16829
345522	13979
349932	6817
484199	13571
131572	664
83176	3094
403450	3181
2778867	133428
218690	1654
513336	9520
606203	26610
163752	1071
21195	1635
401020	1960
1257147	18035
380618	30931
1286401	25151
537419	2867
1173674	59933
1138670	51064
553116	25077
4321512	598028
46707200	1513428
296983	2685
327271	12076
13425	984
2312320	143456
358889	3918
79728	394
239694	923
251956	20268
335388	10929
1462827	150127
337440	4446
4831	50
983467	23624
141736	1857
139701	1865
1035491	55174
336654	20260
161727	1938
1474175	100917
164363	12198
1949574	60600
619334	32884
666377	33685
889709	56041
67084	1521
340315	18259
225909	1030
331142	19145
375883	2863
1337261	18250
516614	7123
54161	6835
83057	1330
204465	15434
145405	3912
789850	21153
32876	2709
24117244	475289
192230	2869
768	253
2923	https://i.ytimg.com/vi/tM_nZDJIwFw/default.jpg
630401	38613
35819	391
557814	4207
574626	18390
53800	2869
966262	46492
67401	2606
326189	10393
220430	17609
137430	1668
243300	31557
1191236	41627
53487	3920
5694412	59437
395435	8017
1279985	30296
275199	3590
744025	27509
189061	1293
473390	22192
58240	3389
194010	1945
392386	21603
77158	7607
307376	5296
409351	1485
157227	8946
368189	3076
34096	251
1148053	63211
113583	6142
5239892	321948
1238018	49970
253260	18295
425449	15899
5332719	229049
179958	6760
93918	4270
2962	73
822874	43005
26709525	308146
395703	14782
188587	4053
118179	3977
8339	39
2240	84
341369	11269
277248	10294
292354	1873
524022	4630
2515218	50615
660104	19172
153561	12630
20980	1115
196158	8291
205605	3276
295666	1870
1371701	18782
918644	91658
838561	40865
21690	1186
8586	99
183286	6860
25118	536
711526	23489
488648	8985
231167	13876
16788	86
138396	17583
107808	436
243112	7580
554851	7569
163773	7144
420433	22932
172546	8866
305402	5143
174317	2939
304057	10630
19336751	442153
3684722	295292
2305503	50046
1120261	5657
631022	7272
1648886	0
1021990	49780
2478868	255575
2299	285
143046	324
455808	22008
2561235	137683
3241405	42172
336560	31911
643967	60727
518182	21070
2058710	74678
1386720	15782
359078	19055
2139504	24640
586633	13988
2054204	38148
1529446	16991
574779	29265
42135	472
490845	12472
296706	11049
1496990	137651
2652215	21308
27482	200
509085	15854
208965	12747
624388	18473
169996	8637
69382	290
513242	5065
152680	4932
1707924	96742
541209	28697
1388537	22494
153522	1165
92851	1168
380432	11700
152727	4650
1518287	34925
549211	18694
124842	9578
632366	28929
92	14
1150352	55677
459271	2248
180342	4252
4894041	28103
611275	15163
609553	3161
2677094	83756
482	10
138935	1787
216468	2056
246253	5810
283152	3749
434537	16693
941258	6451
123350	870
52485	368
1254122	12567
147019	5605
40457	1020
0	0
390896	14321
415235	12972
617979	30026
321295	1880
519912	13404
903	41
71371	1306
876755	28561
19501704	738265
128792	260
502525	43060
785136	46291
903482	47400
922630	3482
47373	2685
1076648	26164
119395	5284
405905	3439
396494	25398
63380	341
4054954	228498
57289	2195
6997	379
110499	4640
859256	4999
749169	15954
208874	2814
1299260	10300
472327	23042
160732	636
677096	4239
311500	30451
1364	86
93031	1059
1656374	8708
75342	40
247273	1077
392492	15378
1245334	25732
312490	15598
1505000	41911
133442	2032
600033	2069
45444	209
392644	2421
2119355	92211
178251	2332
280062	17651
60237	731
85733	520
2799414	38449
246038	4814
140621	3274
125111	2018
1826476	24678
2544011	41719
220601	1859
76706	415
80860	2031
1760461	79941
466322	20969
64366	1341
482464	0
89882	7645
3847	155
258460	1861
5964	58
1612355	68861
1061954	51310
300416	9962
272333	11116
1861283	22475
340850	8904
21900	1056
553991	16438
336737	2307
36415	1970
123496	8942
4090941	218484
640890	34876
384280	18724
121214	1722
101896	11758
62934	8677
486504	4362
132314	2219
113039	14096
210833	818
118197	3559
506251	7475
219262	3061
288975	7621
5477	590
41200	0
297185	6274
10822	119
660729	30163
20235	948
228063	6345
288113	37286
6357321	698877
1519705	34925
204494	8127
327826	13422
225760	14767
233723	14617
1844012	22094
740	313
414184	5349
289350	1458
291737	7065
3690262	13926
119182	1248
72715	3670
54999	6680
1862	21
593017	32291
557900	14265
1434790	14310
4583101	36709
411372	33245
117588	4773
89538	7484
265939	933
157895	14255
374225	3529
88926	121
12423	629
74600	480
233841	8331
160844	16534
22762717	485946
6755321	410739
4355458	239154
3749401	77673
1746352	9413
1351058	35161
935121	34765
220862	2149
920120	69609
523846	2039
380264	17772
669202	8967
1643312	97183
3618	503
775232	53796
339694	618
398343	7180
1315891	59066
3870504	337201
384219	23045
607501	13830
227864	8613
1183546	39246
976803	31107
1591804	51853
3972663	52411
539861	6690
376697	11407
3099854	153864
71309	98
1275294	58312
2553321	186429
936298	19675
133396	5555
423522	13668
460100	21444
72249	311
862680	32626
330796	9334
804534	17185
230	53
413045	16515
394048	2374
4590369	32257
77527	913
111176	7773
43743	725
1597958	17257
19729	232
214521	5884
1245352	6555
474488	22869
1856453	6157
644233	18096
91575	1226
500901	9891
103872	1171
1693089	18018
944204	24210
228759	7816
570363	3025
2344775	42651
2126562	30356
162052	12041
294787	17077
343880	3105
415409	23583
253578	16141
13035	75
287199	3848
208520	1376
333049	21137
2793636	127559
444072	2858
158013	2183
314439	38075
578352	25206
261141	10416
441069	2832
117569	2502
171917	11866
139499	1355
206406	9629
286625	2688
288208	7107
41	9
638	22
32646	238
1806169	17187
448668	15083
4759	492
131513	578
793048	19415
1693989	50370
777971	10022
1162089	4876
240663	1253
3332	199
323121	23827
195096	6071
576948	36078
605378	19813
9238	94
75123	1353
459003	28404
34354	226
259034	1052
373539	4064
1494462	5505
397804	16991
494687	4931
606751	30707
401279	13765
403512	4110
526498	18671
248257	8774
511757	2204
1488538	62984
100836	1909
644697	5380
1718847	24017
148663	2275
237604	1566
185632	5671
83884	4415
3182	71
247667	13988
216710	4476
2504906	31788
1645095	37586
661775	0
30206	233
68970	7246
62135	4354
849045	57662
6582589	31461
1110350	34075
237796	11880
30916	265
692903	31485
125929	2943
302833	7317
1759267	10629
7539	311
164877	1941
480539	4819
156509	11061
4216	111
142711	1829
2383645	92170
198917	6000
111834	4748
227546	4741
1011504	15732
378915	22971
2815809	86906
479786	15800
1365985	13280
5173	232
196042	1551
465835	36824
4092480	53628
101444	5274
2851	18
6330380	20744
332443	4355
69521	1408
1085	83
388499	16304
3239540	105468
111872	6348
768248	36449
66372	87
164813	856
171629	3672
63053	385
22588011	780820
91158	2739
235869	1478
163739	18540
143272	3048
502426	31254
207437	1413
245257	2787
1201579	5623
5096	28
44775	201
2904	192
511073	11736
1197198	27969
95503	0
547146	19180
1625310	33003
0	0
57174	2422
192010	2139
4011122	40509
1346	78
1932237	90067
2251582	64194
25228211	512741
16893	546
2341198	166374
9542897	489073
151596	1236
2303616	111000
6088065	302756
1992980	58100
432954	4308
1918191	111886
4691676	94522
689545	9808
60882	325
141831	3397
1999827	40753
108275	429
600953	24234
885135	2704
389066	3349
574856	27771
2120837	183925
367486	10921
334367	6842
2070511	11373
432431	30652
1197005	5665
333620	10705
342227	14635
598071	11731
206258	10322
1011653	17385
82016	1471
369426	18125
36450	195
382093	11653
516556	1354
1090412	65302
108464	2873
327748	1590
128	40
264575	2663
63084	328
4164	608
1837805	102344
87477	3329
89104	952
693350	9551
120433	2453
1054120	33838
281309	8905
2365239	53111
124871	140
1433572	43044
23057	157
4400014	364022
4936	80
1389767	61375
42027	403
2062679	61035
932755	41596
4055	79
157625	6816
611211	20959
315403	34143
48461	170
66322	781
12231	217
642890	7576
245831	5886
235759	14730
213217	7754
198649	5285
349431	13465
173123	1776
769686	4419
250944	30185
431601	3030
3220042	210613
4436455	58635
71105	2421
106337	4582
905568	52109
434162	3103
69814	3191
7094	35
423489	10474
845021	8598
1438740	62052
232881	15433
134697	4996
3381178	163273
258492	2605
118267	2871
52107	1354
457688	5026
5021278	502037
805992	33403
487865	14630
1290458	23327
361816	8234
293	75
35403	547
1190755	23255
480125	26265
2676424	8321
133873	545
272139	1248
120666	6830
58349	129
161060	6203
221721	12119
168944	5066
2618254	47360
137946	7815
533366	28248
26105	627
96139	2060
119652	4754
3048	277
1921	17
26975	2227
250140	7150
195885	1181
133890	7032
548559	24125
105135	7224
807780	80274
20123	483
106620	5232
1765874	18376
404945	16198
28060	218
44887	3236
217572	2762
14593	354
962790	43264
